iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,imported_cases,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand
PER,South America,Cusco,2020-04-17,112,3,3,0,75.26315224,2.015977292,2.015977292,0,2484,118,16.69229198,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-04-18,123,11,3,0,82.65506897,7.391916737,2.015977292,0,2630,146,17.67340093,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-04-19,130,7,3,0,87.35901599,4.703947015,2.015977292,0,2783,154,18.70154935,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-04-20,130,0,3,0,87.35901599,0,2.015977292,0,2867,84,19.26602299,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-04-21,132,2,3,0,88.70300085,1.343984861,2.015977292,0,3018,151,20.28073156,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-04-22,147,15,3,0,98.78288731,10.07988646,2.015977292,0,3305,287,22.20934983,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-04-23,158,11,3,0,106.174804,7.391916737,2.015977292,0,3596,290,24.16484781,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-04-24,160,2,3,0,107.5187889,1.343984861,2.015977292,0,3852,257,25.88514843,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-04-25,174,14,3,0,116.9266829,9.407894029,2.015977292,0,4241,389,28.49919899,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-04-26,182,8,3,0,122.3026224,5.375939445,2.015977292,0,4526,285,30.41437741,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-04-27,196,14,3,0,131.7105164,9.407894029,2.015977292,0,4659,133,31.30812735,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-04-28,202,6,3,0,135.742471,4.031954584,2.015977292,0,5208,549,34.99736579,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-04-29,203,1,3,0,136.4144634,0.671992431,2.015977292,0,5769,561,38.76724333,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-04-30,212,9,3,0,142.4623953,6.047931876,2.015977292,0,6200,431,41.6635307,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-01,221,9,3,0,148.5103272,6.047931876,2.015977292,0,6675,475,44.85549475,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-02,221,0,3,0,148.5103272,0,2.015977292,0,6931,257,46.57579537,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-03,230,9,3,0,154.5582591,6.047931876,2.015977292,0,7313,382,49.14280646,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-04,234,4,3,0,157.2462288,2.687969723,2.015977292,0,7516,204,50.50695109,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-05,249,15,3,0,167.3261152,10.07988646,2.015977292,0,7929,413,53.28227983,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-06,258,9,3,0,173.3740471,6.047931876,2.015977292,0,8377,448,56.29280592,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-07,280,22,3,0,188.1578806,14.78383347,2.015977292,0,8739,362,58.72541852,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-08,328,48,3,0,220.4135173,32.25563667,2.015977292,0,9232,493,62.0383412,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-09,366,38,3,0,245.9492296,25.53571237,2.015977292,0,9650,418,64.84726956,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-10,407,41,3,0,273.5009193,27.55168966,2.015977292,0,9853,204,66.21141419,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-11,410,3,3,0,275.5168966,2.015977292,2.015977292,0,10009,155,67.25972239,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-12,442,32,3,0,297.0206544,21.50375778,2.015977292,0,10387,378,69.79985377,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-13,496,54,3,0,333.3082456,36.28759126,2.015977292,0,10800,414,72.57518251,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-14,523,27,3,0,351.4520412,18.14379563,2.015977292,0,11466,665,77.0506521,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-15,603,80,3,0,405.2114357,53.75939445,2.015977292,0,11820,354,79.42950531,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-16,609,6,3,0,409.2433903,4.031954584,2.015977292,0,12311,491,82.72898814,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-17,635,26,3,0,426.7151935,17.4718032,2.015977292,0,12705,394,85.37663832,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-18,626,0,3,0,420.6672616,0,2.015977292,0,12911,206,86.76094272,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-19,635,9,3,0,426.7151935,6.047931876,2.015977292,0,13273,362,89.19355532,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-20,654,19,3,0,439.4830497,12.76785618,2.015977292,0,13975,702,93.91094219,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-21,724,70,3,0,486.5225198,47.03947015,2.015977292,0,14387,413,96.679551,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-22,766,42,3,0,514.7462019,28.22368209,2.015977292,0,14662,275,98.52753019,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-23,793,27,3,0,532.8899975,18.14379563,2.015977292,0,15402,740,103.5002742,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-24,856,63,3,0,575.2255207,42.33552313,2.015977292,0,16041,639,107.7943058,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-25,854,0,3,0,573.8815358,0,2.015977292,0,16432,391,110.4217962,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-26,896,42,3,0,602.1052179,28.22368209,2.015977292,0,17113,681,114.9980647,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-27,899,3,3,0,604.1211952,2.015977292,2.015977292,0,17692,579,118.8889008,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-28,916,17,3,0,615.5450665,11.42387132,2.015977292,0,18152,460,121.980066,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-29,916,0,3,0,615.5450665,0,2.015977292,0,18834,682,126.5630544,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-30,1015,99,3,0,682.0723171,66.52725064,2.015977292,0,19794,960,133.0141817,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-05-31,1062,47,3,0,713.6559614,31.58364424,2.015977292,0,20698,904,139.0889933,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-06-01,1103,41,3,0,741.207651,27.55168966,2.015977292,0,21046,348,141.427527,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-06-02,1125,22,3,0,755.9914845,14.78383347,2.015977292,0,21359,313,143.5308633,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-06-03,1157,32,3,0,777.4952423,21.50375778,2.015977292,0,21808,450,146.5481093,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-06-04,1174,17,4,1,788.9191136,11.42387132,2.687969723,0.671992431,21960,152,147.5695378,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-06-05,1182,8,4,0,794.2950531,5.375939445,2.687969723,0,21960,0,147.5695378,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-06-06,1199,17,4,0,805.7189244,11.42387132,2.687969723,0,22805,845,153.2478738,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-06-07,1229,30,4,0,825.8786973,20.15977292,2.687969723,0,22805,0,153.2478738,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-06-08,1260,31,4,0,846.7104627,20.83176535,2.687969723,0,23418,613,157.3671874,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Cusco,2020-06-09,1274,14,5,1,856.1183567,9.407894029,3.359962153,0.671992431,24035,617,161.5133807,0,,,tests performed,,1488112,,,,,,,,,,,,
PER,South America,Junin,2020-03-04,0,0,0,0,0,0,0,0,0,0,0,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-03-05,0,0,0,0,0,0,0,0,2,2,0.013226542,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-03-06,0,0,0,0,0,0,0,0,3,1,0.019839813,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-03-07,0,0,0,0,0,0,0,0,5,1,0.033066356,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-03-08,0,0,0,0,0,0,0,0,6,1,0.039679627,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-03-09,0,0,0,0,0,0,0,0,7,1,0.046292898,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-03-10,0,0,0,0,0,0,0,0,8,1,0.052906169,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-03-11,0,0,0,0,0,0,0,0,16,8,0.105812338,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-03-12,0,0,0,0,0,0,0,0,20,4,0.132265422,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-03-13,0,0,0,0,0,0,0,0,27,7,0.17855832,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-03-14,0,0,0,0,0,0,0,0,34,7,0.224851218,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-03-15,0,0,0,0,0,0,0,0,40,6,0.264530845,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-03-16,0,0,0,0,0,0,0,0,51,11,0.337276827,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-03-17,0,0,0,0,0,0,0,0,61,11,0.403409538,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-03-18,0,0,0,0,0,0,0,0,67,6,0.443089165,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-03-19,0,0,0,0,0,0,0,0,84,17,0.555514774,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-03-20,9,9,0,0,5.951944004,5.951944004,0,0,94,10,0.621647485,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-03-21,10,1,0,0,6.613271116,0.661327112,0,0,109,15,0.720846552,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-03-22,10,0,0,0,6.613271116,0,0,0,135,26,0.892791601,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-03-23,10,0,0,0,6.613271116,0,0,0,146,10,0.965537583,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-03-24,10,0,0,0,6.613271116,0,0,0,153,8,1.011830481,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-03-25,11,1,0,0,7.274598227,0.661327112,0,0,176,22,1.163935716,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-03-26,11,0,0,0,7.274598227,0,0,0,201,26,1.329267494,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-03-27,12,1,0,0,7.935925339,0.661327112,0,0,220,18,1.454919645,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-03-28,12,0,0,0,7.935925339,0,0,0,238,18,1.573958526,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-03-29,13,1,0,0,8.59725245,0.661327112,0,0,277,39,1.831876099,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-03-30,13,0,0,0,8.59725245,0,0,0,294,17,1.944301708,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-03-31,17,4,0,0,11.2425609,2.645308446,0,0,316,22,2.089793673,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-01,17,0,0,0,11.2425609,0,0,0,340,25,2.248512179,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-02,17,0,1,1,11.2425609,0,0.661327112,0.661327112,361,20,2.387390873,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-03,19,2,1,0,12.56521512,1.322654223,0.661327112,0,379,18,2.506429753,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-04,25,6,1,0,16.53317779,3.967962669,0.661327112,0,390,11,2.579175735,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-05,25,0,1,0,16.53317779,0,0.661327112,0,424,34,2.804026953,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-06,28,3,1,0,18.51715912,1.983981335,0.661327112,0,446,22,2.949518918,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-07,28,0,1,0,18.51715912,0,0.661327112,0,471,25,3.114850695,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-08,42,14,3,2,27.77573869,9.258579562,1.983981335,1.322654223,865,394,5.720479515,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-09,42,0,1,0,27.77573869,0,0.661327112,0,1058,194,6.99684084,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-10,56,14,1,0,37.03431825,9.258579562,0.661327112,0,1224,165,8.094643846,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-11,58,2,1,0,38.35697247,1.322654223,0.661327112,0,1421,197,9.397458255,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-12,64,6,1,0,42.32493514,3.967962669,0.661327112,0,1657,236,10.95819024,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-13,68,4,1,0,44.97024359,2.645308446,0.661327112,0,1888,232,12.48585587,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-14,68,0,1,0,44.97024359,0,0.661327112,0,2218,330,14.66823533,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-15,79,11,1,0,52.24484181,7.274598227,0.661327112,0,2375,157,15.7065189,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-16,79,0,1,0,52.24484181,0,0.661327112,0,2639,264,17.45242247,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-17,101,22,1,0,66.79403827,14.54919645,0.661327112,0,2771,132,18.32537426,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-18,130,29,1,0,85.9725245,19.17848624,0.661327112,0,2933,163,19.39672418,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-19,150,20,1,0,99.19906674,13.22654223,0.661327112,0,3105,171,20.53420681,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-20,155,5,1,0,102.5057023,3.306635558,0.661327112,0,3198,93,21.14924103,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-21,178,23,1,0,117.7162259,15.21052357,0.661327112,0,3366,168,22.26027058,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-22,207,29,1,0,136.8947121,19.17848624,0.661327112,0,3687,320,24.3831306,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-23,206,0,1,0,136.233385,0,0.661327112,0,4011,324,26.52583044,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-24,219,13,4,3,144.8306374,8.59725245,2.645308446,1.983981335,4297,286,28.41722598,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-25,257,38,4,0,169.9610677,25.13043024,2.645308446,0,4730,433,31.28077238,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-26,284,27,4,0,187.8168997,17.85583201,2.645308446,0,5048,318,33.38379259,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-27,290,6,4,0,191.7848624,3.967962669,2.645308446,0,5197,149,34.36916999,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-28,331,41,4,0,218.8992739,27.11441157,2.645308446,0,5810,613,38.42310518,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-29,373,42,4,0,246.6750126,27.77573869,2.645308446,0,6435,626,42.55639963,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-04-30,394,21,4,0,260.562882,13.88786934,2.645308446,0,6915,480,45.73076976,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-01,436,42,4,0,288.3386206,27.77573869,2.645308446,0,7445,529,49.23580346,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-02,451,15,7,3,298.2585273,9.919906674,4.629289781,1.983981335,7731,286,51.127199,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-03,506,55,7,0,334.6315185,36.37299114,4.629289781,0,8157,426,53.94445249,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-04,524,18,7,0,346.5354065,11.90388801,4.629289781,0,8384,227,55.44566503,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-05,587,63,7,0,388.1990145,41.66360803,4.629289781,0,8844,460,58.48776975,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-06,632,45,14,7,417.9587345,29.75972002,9.258579562,4.629289781,9344,500,61.7944053,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-07,655,23,14,0,433.1692581,15.21052357,9.258579562,0,9748,404,64.46616684,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-08,689,34,14,0,455.6543799,22.48512179,9.258579562,0,10297,550,68.09685268,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-09,764,75,14,0,505.2539132,49.59953337,9.258579562,0,10763,466,71.17863702,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-10,798,34,14,0,527.739035,22.48512179,9.258579562,0,10991,227,72.68646283,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-11,839,41,14,0,554.8534466,27.11441157,9.258579562,0,11164,173,73.83055874,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-12,855,16,14,0,565.4346804,10.58123379,9.258579562,0,11585,421,76.61474588,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-13,890,35,14,0,588.5811293,23.1464489,9.258579562,0,12047,461,79.67007713,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-14,954,64,14,0,630.9060644,42.32493514,9.258579562,0,12789,742,84.5771243,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-15,1013,59,14,0,669.924364,39.01829958,9.258579562,0,13184,395,87.18936639,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-16,1046,33,14,0,691.7481587,21.82379468,9.258579562,0,13732,548,90.81343896,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-17,1098,52,14,0,726.1371685,34.3890098,9.258579562,0,14172,440,93.72327825,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-18,1149,51,14,0,759.8648512,33.72768269,9.258579562,0,14402,230,95.24433061,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-19,1166,17,14,0,771.1074121,11.2425609,9.258579562,0,14805,403,97.90947887,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-20,1223,57,14,0,808.8030574,37.69564536,9.258579562,0,15588,783,103.0876702,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-21,1289,66,14,0,852.4506468,43.64758936,9.258579562,0,16048,460,106.1297749,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-22,1336,47,14,0,883.5330211,31.08237424,9.258579562,0,16354,306,108.1534358,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-23,1375,39,14,0,909.3247784,25.79175735,9.258579562,0,17180,826,113.6159978,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-24,1438,63,14,0,950.9883864,41.66360803,9.258579562,0,17892,712,118.3246468,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-25,1470,32,14,0,972.150854,21.16246757,9.258579562,0,18328,436,121.208033,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-26,1521,51,14,0,1005.878537,33.72768269,9.258579562,0,19088,760,126.2341191,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-27,1578,57,14,0,1043.574182,37.69564536,9.258579562,0,19733,645,130.4996789,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-28,1675,97,16,2,1107.722912,64.14872982,10.58123379,1.322654223,20247,514,133.8989003,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-29,1755,80,17,1,1160.629081,52.90616893,11.2425609,0.661327112,21007,760,138.9249863,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-30,1816,61,19,2,1200.970035,40.34095381,12.56521512,1.322654223,22078,1071,146.0077997,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-05-31,1848,32,19,0,1222.132502,21.16246757,12.56521512,0,23086,1008,152.673977,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-06-01,1896,48,19,0,1253.876204,31.74370136,12.56521512,0,23475,388,155.2465394,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-06-02,1951,55,20,1,1290.249195,36.37299114,13.22654223,0.661327112,23824,349,157.5545711,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-06-03,2007,56,20,0,1327.283513,37.03431825,13.22654223,0,24326,502,160.8744332,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-06-04,2089,82,,0,1381.512336,54.22882315,0,0,25056,730,165.7021211,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-06-05,2093,4,,0,1384.157645,2.645308446,0,0,25056,0,165.7021211,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-06-06,2114,21,,0,1398.045514,13.88786934,0,0,25968,912,171.7334243,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-06-07,2158,44,,0,1427.143907,29.09839291,0,0,25968,0,171.7334243,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-06-08,2194,36,,0,1450.951683,23.80777602,0,0,26256,288,173.6380464,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,Junin,2020-06-09,2249,55,,0,1487.324674,36.37299114,0,0,26809,553,177.2951853,0,,,tests performed,,1512111,,,,,,,,,,,,
PER,South America,La Liberdad,2020-03-04,0,0,0,0,0,0,0,0,0,0,0,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-03-05,0,0,0,0,0,0,0,0,4,4,0.022496176,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-03-06,0,0,0,0,0,0,0,0,6,2,0.033744263,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-03-07,0,0,0,0,0,0,0,0,8,2,0.044992351,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-03-08,0,0,0,0,0,0,0,0,10,1,0.056240439,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-03-09,0,0,0,0,0,0,0,0,12,2,0.067488527,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-03-10,0,0,0,0,0,0,0,0,14,2,0.078736615,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-03-11,0,0,0,0,0,0,0,0,27,13,0.151849186,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-03-12,0,0,0,0,0,0,0,0,35,7,0.196841537,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-03-13,0,0,0,0,0,0,0,0,47,12,0.264330064,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-03-14,0,0,0,0,0,0,0,0,59,12,0.331818591,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-03-15,1,1,0,0,0.562404391,0.562404391,0,0,69,11,0.38805903,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-03-16,1,0,0,0,0.562404391,0,0,0,88,19,0.494915864,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-03-17,1,0,0,0,0.562404391,0,0,0,106,18,0.596148655,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-03-18,2,1,0,0,1.124808783,0.562404391,0,0,117,11,0.658013138,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-03-19,2,0,0,0,1.124808783,0,0,0,146,29,0.821110411,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-03-20,2,0,0,0,1.124808783,0,0,0,163,17,0.916719158,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-03-21,5,3,0,0,2.812021956,1.687213174,0,0,189,26,1.062944299,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-03-22,5,0,0,0,2.812021956,0,0,0,235,46,1.321650319,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-03-23,4,0,0,0,2.249617565,0,0,0,253,18,1.42288311,0,,,tests performed,,1778080,,,,,,,,,,,,
PER,South America,La Liberdad,2020-03-24,5,1,1,1,2.812021956,0.562404391,0.562404391,0.562404391,266,13,1.495995681,0,,,tests performed,,1778080,,,,,,,,,,,,
